,random_state,n_splits,Train Score,Cross-Val Score,Cross-val std
92,89175.0,3.0,73.5086505957029,220.97761736864766,57.46096198814039
93,89175.0,4.0,72.13073035508445,227.10065234030228,67.61705897914851
94,89175.0,5.0,70.08647512330147,211.94858793142666,69.84662837727669
95,89175.0,6.0,69.39442803286238,209.01488515410915,69.07316864612113
96,89175.0,7.0,72.67763082602129,211.21208292358398,74.47222658148921
97,89175.0,8.0,70.3849369280932,216.10350416492662,76.11899468558222
98,89175.0,9.0,70.77414229932464,214.89059412888452,76.78408785159526
99,89175.0,10.0,72.42932754879558,208.86777060505327,84.06582482917004
100,89175.0,11.0,72.57941189972237,215.19839579764744,84.06858928164486
101,89175.0,12.0,71.87194881416522,217.60979528238414,86.73716437899114
102,89175.0,13.0,71.31662679657747,205.78467428704903,83.16736674331202
103,89175.0,14.0,72.61070525193612,216.26666110903875,87.4635845567357
104,93411.0,2.0,62.524600982026115,187.77074312532164,24.748412688817368
105,93411.0,3.0,73.5086505957029,220.97761736864766,57.46096198814039
106,93411.0,4.0,72.13073035508445,227.10065234030228,67.61705897914851
107,93411.0,5.0,70.08647512330147,211.94858793142666,69.84662837727669
108,93411.0,6.0,69.39442803286238,209.01488515410915,69.07316864612113
109,93411.0,7.0,72.67763082602129,211.21208292358398,74.47222658148921
110,93411.0,8.0,70.3849369280932,216.10350416492662,76.11899468558222
111,93411.0,9.0,70.77414229932464,214.89059412888452,76.78408785159526
112,93411.0,10.0,72.42932754879558,208.86777060505327,84.06582482917004
113,93411.0,11.0,72.57941189972237,215.19839579764744,84.06858928164486
114,93411.0,12.0,71.87194881416522,217.60979528238414,86.73716437899114
115,93411.0,13.0,71.31662679657747,205.78467428704903,83.16736674331202
116,93411.0,14.0,72.61070525193612,216.26666110903875,87.4635845567357
117,10184.0,2.0,62.524600982026115,187.77074312532164,24.748412688817368
118,10184.0,3.0,73.5086505957029,220.97761736864766,57.46096198814039
119,10184.0,4.0,72.13073035508445,227.10065234030228,67.61705897914851
